Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales
2008.0,0.01,0.45,0.0,0.03
2015.0,0.12,0.23,0.07,0.07
2007.0,0.38,0.06,0.0,0.04
2008.0,0.44,0.01,0.0,0.04
2009.0,0.19,0.21,0.01,0.08
2012.0,0.12,0.25,0.0,0.11
2007.0,0.43,0.02,0.0,0.04
2009.0,0.33,0.11,0.01,0.04
2007.0,0.0,0.48,0.0,0.0
2007.0,0.4,0.02,0.0,0.07
2012.0,0.16,0.18,0.05,0.09
2006.0,0.16,0.01,0.29,0.02
2005.0,0.35,0.13,0.0,0.01
2009.0,0.15,0.27,0.0,0.06
2007.0,0.42,0.03,0.0,0.04
2014.0,0.15,0.14,0.17,0.03
2004.0,0.35,0.13,0.0,0.01
1999.0,0.0,0.0,0.45,0.03
2004.0,0.36,0.11,0.0,0.02
2009.0,0.23,0.19,0.01,0.05
1983.0,0.45,0.03,0.0,0.01
1991.0,0.0,0.0,0.48,0.0
2008.0,0.27,0.17,0.0,0.05
2008.0,0.22,0.2,0.01,0.05
2010.0,0.2,0.24,0.0,0.05
2003.0,0.24,0.18,0.0,0.06
2006.0,0.4,0.02,0.0,0.07
1999.0,0.27,0.18,0.0,0.03
2008.0,0.42,0.03,0.0,0.04
2006.0,0.44,0.0,0.0,0.04
1998.0,0.27,0.18,0.0,0.03
2014.0,0.08,0.36,0.0,0.04
2009.0,0.24,0.15,0.0,0.1
2010.0,0.25,0.07,0.13,0.03
2008.0,0.22,0.21,0.0,0.05
2010.0,0.09,0.24,0.03,0.12
2003.0,0.24,0.18,0.0,0.06
2008.0,0.44,0.01,0.0,0.03
1998.0,0.44,0.04,0.0,0.0
1999.0,0.25,0.06,0.11,0.06
2008.0,0.4,0.02,0.0,0.07
2007.0,0.24,0.18,0.0,0.06
2012.0,0.18,0.26,0.0,0.04
2005.0,0.41,0.07,0.0,0.0
1999.0,0.27,0.18,0.0,0.03
2011.0,0.26,0.11,0.06,0.05
2014.0,0.0,0.43,0.0,0.05
2000.0,0.23,0.18,0.0,0.06
2010.0,0.18,0.24,0.0,0.05
2015.0,0.25,0.18,0.0,0.04
2008.0,0.16,0.25,0.01,0.05
2011.0,0.45,0.0,0.0,0.03
2010.0,0.38,0.01,0.07,0.02
1999.0,0.27,0.18,0.0,0.03
2007.0,0.42,0.02,0.0,0.04
2001.0,0.34,0.13,0.0,0.01
2007.0,0.14,0.01,0.31,0.02
2008.0,0.14,0.28,0.0,0.06
2009.0,0.12,0.06,0.27,0.02
2014.0,0.25,0.19,0.01,0.04
2005.0,0.35,0.11,0.0,0.02
2006.0,0.19,0.27,0.01,0.0
2009.0,0.19,0.05,0.0,0.24
1981.0,0.45,0.03,0.0,0.0
2008.0,0.06,0.4,0.0,0.01
2008.0,0.37,0.03,0.04,0.04
2002.0,0.23,0.18,0.0,0.06
2009.0,0.35,0.09,0.0,0.04
2008.0,0.15,0.27,0.0,0.06
,0.0,0.48,0.0,0.0
2000.0,0.14,0.11,0.19,0.04
1989.0,0.45,0.02,0.0,0.01
1996.0,0.24,0.16,0.04,0.03
1998.0,0.45,0.02,0.0,0.0
2015.0,0.16,0.11,0.18,0.03
,0.44,0.03,0.0,0.0
2008.0,0.23,0.16,0.01,0.07
2008.0,0.25,0.17,0.01,0.05
2002.0,0.23,0.18,0.0,0.06
2012.0,0.31,0.1,0.03,0.03
2006.0,0.39,0.02,0.0,0.06
2009.0,0.19,0.23,0.0,0.05
2006.0,0.43,0.01,0.0,0.04
2010.0,0.33,0.1,0.0,0.04
1995.0,0.0,0.0,0.47,0.0
2000.0,0.26,0.18,0.0,0.03
2005.0,0.37,0.04,0.03,0.04
2014.0,0.15,0.16,0.09,0.08
2013.0,0.23,0.17,0.0,0.08
1995.0,0.26,0.18,0.0,0.03
2001.0,0.23,0.18,0.0,0.06
2012.0,0.21,0.16,0.04,0.06
2014.0,0.14,0.28,0.0,0.04
2010.0,0.3,0.13,0.0,0.04
2011.0,0.0,0.0,0.47,0.0
2000.0,0.05,0.04,0.38,0.01
2008.0,0.42,0.01,0.0,0.04
2014.0,0.23,0.21,0.0,0.04
2002.0,0.0,0.0,0.46,0.01
2006.0,0.04,0.03,0.39,0.01
2002.0,0.23,0.18,0.0,0.06
2007.0,0.41,0.02,0.0,0.04
2012.0,0.0,0.3,0.05,0.12
2011.0,0.05,0.3,0.01,0.12
2009.0,0.0,0.45,0.0,0.02
2007.0,0.1,0.22,0.02,0.12
2010.0,0.0,0.0,0.47,0.0
2007.0,0.41,0.02,0.0,0.04
2015.0,0.14,0.25,0.0,0.08
2005.0,0.23,0.18,0.0,0.06
1998.0,0.27,0.06,0.08,0.05
1997.0,0.28,0.17,0.0,0.01
1998.0,0.38,0.08,0.0,0.01
1999.0,0.0,0.0,0.44,0.03
1997.0,0.38,0.08,0.0,0.01
2009.0,0.34,0.09,0.0,0.04
2010.0,0.0,0.29,0.0,0.18
2005.0,0.3,0.03,0.1,0.03
1987.0,0.44,0.02,0.0,0.0
2011.0,0.28,0.13,0.01,0.04
2009.0,0.29,0.13,0.0,0.04
2006.0,0.23,0.18,0.0,0.06
2006.0,0.35,0.1,0.0,0.02
,0.43,0.0,0.0,0.04
2015.0,0.37,0.05,0.0,0.05
2011.0,0.04,0.33,0.0,0.1
1999.0,0.26,0.18,0.0,0.03
2007.0,0.43,0.0,0.0,0.04
2013.0,0.44,0.0,0.0,0.03
1995.0,0.0,0.0,0.47,0.0
2005.0,0.0,0.0,0.47,0.0
2011.0,0.0,0.38,0.0,0.09
2009.0,0.27,0.03,0.0,0.17
2003.0,0.23,0.18,0.0,0.06
2014.0,0.35,0.07,0.0,0.04
2006.0,0.33,0.12,0.0,0.01
2005.0,0.39,0.01,0.0,0.06
2012.0,0.0,0.01,0.46,0.0
1996.0,0.26,0.18,0.0,0.03
2010.0,0.0,0.41,0.0,0.06
2005.0,0.33,0.12,0.0,0.01
2011.0,0.24,0.15,0.0,0.07
2008.0,0.22,0.0,0.22,0.02
2007.0,0.43,0.01,0.0,0.03
2004.0,0.23,0.18,0.0,0.06
2005.0,0.36,0.09,0.0,0.01
2004.0,0.3,0.08,0.07,0.01
2007.0,0.46,0.01,0.0,0.0
2002.0,0.23,0.18,0.0,0.06
2007.0,0.23,0.18,0.0,0.06
2008.0,0.26,0.15,0.0,0.05
2001.0,0.33,0.12,0.0,0.01
2007.0,0.35,0.06,0.0,0.05
2004.0,0.25,0.09,0.12,0.01
2005.0,0.34,0.11,0.0,0.02
2002.0,0.33,0.12,0.0,0.01
,0.43,0.03,0.0,0.0
2011.0,0.44,0.0,0.0,0.03
1999.0,0.26,0.17,0.0,0.03
2007.0,0.4,0.03,0.0,0.04
2011.0,0.21,0.17,0.01,0.07
2005.0,0.33,0.12,0.0,0.01
2002.0,0.2,0.15,0.06,0.05
2007.0,0.25,0.12,0.0,0.09
1992.0,0.0,0.0,0.46,0.0
2001.0,0.13,0.1,0.2,0.03
1993.0,0.0,0.0,0.46,0.0
2002.0,0.33,0.12,0.0,0.01
2014.0,0.12,0.29,0.0,0.05
2011.0,0.13,0.25,0.0,0.09
2004.0,0.33,0.12,0.0,0.01
2012.0,0.2,0.03,0.21,0.02
2008.0,0.38,0.03,0.02,0.04
2006.0,0.37,0.04,0.0,0.05
2008.0,0.27,0.16,0.0,0.04
2007.0,0.23,0.18,0.0,0.06
2005.0,0.38,0.01,0.0,0.06
2010.0,0.36,0.06,0.0,0.04
2011.0,0.34,0.09,0.0,0.04
2005.0,0.38,0.01,0.0,0.06
2001.0,0.33,0.12,0.0,0.01
2008.0,0.19,0.19,0.0,0.08
1999.0,0.26,0.17,0.0,0.03
2006.0,0.23,0.14,0.0,0.09
2008.0,0.42,0.0,0.0,0.03
2016.0,0.04,0.16,0.24,0.01
1996.0,0.26,0.17,0.0,0.03
2013.0,0.26,0.16,0.0,0.04
2005.0,0.38,0.01,0.0,0.06
2011.0,0.09,0.25,0.03,0.09
2014.0,0.3,0.12,0.0,0.04
1983.0,0.43,0.03,0.0,0.0
2002.0,0.22,0.18,0.0,0.06
2003.0,0.22,0.18,0.0,0.06
2001.0,0.33,0.12,0.0,0.01
2003.0,0.33,0.12,0.0,0.01
2009.0,0.19,0.19,0.0,0.07
2015.0,0.11,0.28,0.0,0.07
2006.0,0.3,0.01,0.12,0.03
2011.0,0.43,0.0,0.0,0.03
2009.0,0.33,0.09,0.0,0.04
2015.0,0.26,0.16,0.0,0.04
2011.0,0.37,0.05,0.0,0.03
2009.0,0.22,0.17,0.0,0.06
2002.0,0.0,0.0,0.46,0.0
2008.0,0.18,0.23,0.0,0.05
2006.0,0.09,0.24,0.0,0.12
2015.0,0.24,0.18,0.0,0.04
2007.0,0.3,0.12,0.0,0.04
2000.0,0.25,0.17,0.0,0.03
2010.0,0.29,0.13,0.0,0.04
2015.0,0.08,0.1,0.23,0.05
1999.0,0.25,0.17,0.0,0.03
2005.0,0.22,0.17,0.0,0.06
2007.0,0.02,0.38,0.01,0.06
2006.0,0.42,0.0,0.0,0.04
2009.0,0.24,0.17,0.0,0.05
1994.0,0.0,0.0,0.46,0.0
2002.0,0.14,0.11,0.17,0.04
2013.0,0.19,0.23,0.0,0.04
2003.0,0.0,0.0,0.45,0.01
2010.0,0.22,0.11,0.07,0.05
2009.0,0.42,0.0,0.0,0.03
2015.0,0.05,0.05,0.34,0.01
2010.0,0.21,0.2,0.0,0.04
2003.0,0.36,0.08,0.0,0.02
2010.0,0.43,0.0,0.0,0.03
1995.0,0.25,0.17,0.0,0.03
2007.0,0.39,0.02,0.01,0.04
2011.0,0.2,0.16,0.03,0.07
2011.0,0.0,0.35,0.0,0.1
2015.0,0.13,0.1,0.15,0.07
2009.0,0.0,0.0,0.45,0.0
2014.0,0.26,0.15,0.0,0.04
2009.0,0.03,0.03,0.38,0.02
2005.0,0.33,0.12,0.0,0.01
2013.0,0.15,0.13,0.09,0.08
1999.0,0.25,0.17,0.0,0.03
2014.0,0.21,0.21,0.0,0.04
2007.0,0.42,0.0,0.0,0.03
1996.0,0.0,0.0,0.45,0.0
2014.0,0.12,0.25,0.01,0.08
2005.0,0.0,0.0,0.45,0.0
2003.0,0.34,0.09,0.02,0.01
2008.0,0.36,0.06,0.0,0.03
2004.0,0.34,0.1,0.0,0.02
1995.0,0.0,0.0,0.45,0.0
2007.0,0.42,0.0,0.0,0.03
2002.0,0.23,0.06,0.16,0.01
2012.0,0.03,0.37,0.0,0.05
2002.0,0.22,0.17,0.0,0.06
2012.0,0.21,0.16,0.02,0.07
2012.0,0.39,0.03,0.0,0.03
2011.0,0.13,0.21,0.07,0.03
,0.32,0.11,0.0,0.02
2008.0,0.41,0.01,0.0,0.03
2006.0,0.38,0.01,0.0,0.06
2014.0,0.14,0.26,0.0,0.05
2008.0,0.42,0.0,0.0,0.03
2011.0,0.4,0.03,0.0,0.03
2008.0,0.3,0.11,0.0,0.04
1985.0,0.42,0.03,0.0,0.0
1998.0,0.25,0.17,0.0,0.03
2005.0,0.22,0.17,0.0,0.06
1998.0,0.0,0.0,0.42,0.03
2007.0,0.12,0.28,0.0,0.05
2004.0,0.22,0.17,0.0,0.06
2008.0,0.26,0.15,0.0,0.04
2003.0,0.34,0.1,0.0,0.02
2007.0,0.39,0.02,0.0,0.03
1981.0,0.42,0.02,0.0,0.0
2010.0,0.26,0.13,0.0,0.06
2011.0,0.3,0.11,0.01,0.04
2007.0,0.41,0.01,0.0,0.03
2016.0,0.17,0.21,0.0,0.07
2009.0,0.42,0.0,0.0,0.03
2015.0,0.08,0.18,0.15,0.05
1998.0,0.25,0.17,0.0,0.03
2009.0,0.27,0.14,0.0,0.04
2009.0,0.09,0.26,0.05,0.05
2004.0,0.32,0.12,0.0,0.01
2009.0,0.11,0.26,0.0,0.08
2013.0,0.0,0.0,0.45,0.0
2009.0,0.1,0.02,0.32,0.01
2001.0,0.0,0.0,0.45,0.0
2015.0,0.08,0.22,0.1,0.05
2003.0,0.22,0.17,0.0,0.06
1993.0,0.0,0.0,0.45,0.0
1998.0,0.36,0.08,0.0,0.01
2000.0,0.36,0.08,0.0,0.01
2008.0,0.19,0.13,0.07,0.06
2009.0,0.26,0.14,0.0,0.04
2014.0,0.09,0.33,0.0,0.03
2007.0,0.41,0.01,0.0,0.03
2007.0,0.41,0.0,0.0,0.03
2001.0,0.32,0.12,0.0,0.01
2006.0,0.22,0.03,0.0,0.2
1995.0,0.0,0.0,0.42,0.03
2009.0,0.21,0.19,0.0,0.05
2012.0,0.26,0.14,0.01,0.04
2004.0,0.32,0.12,0.0,0.01
2008.0,0.16,0.24,0.0,0.05
,0.42,0.02,0.0,0.0
1995.0,0.0,0.0,0.42,0.03
,0.25,0.16,0.0,0.04
2009.0,0.0,0.06,0.0,0.39
2010.0,0.17,0.13,0.06,0.08
1999.0,0.0,0.0,0.42,0.03
2008.0,0.09,0.02,0.0,0.34
2009.0,0.4,0.02,0.0,0.03
2004.0,0.04,0.03,0.36,0.01
2007.0,0.36,0.05,0.0,0.05
1994.0,0.25,0.17,0.0,0.03
2005.0,0.34,0.1,0.0,0.02
2010.0,0.38,0.04,0.0,0.03
2007.0,0.04,0.26,0.0,0.14
2004.0,0.35,0.09,0.0,0.01
1987.0,0.42,0.02,0.0,0.0
2004.0,0.35,0.09,0.0,0.01
2005.0,0.13,0.0,0.31,0.01
2003.0,0.36,0.07,0.0,0.01
2000.0,0.25,0.17,0.0,0.03
2002.0,0.22,0.17,0.0,0.06
1996.0,0.14,0.09,0.19,0.03
2015.0,0.13,0.16,0.13,0.03
2008.0,0.18,0.22,0.0,0.05
1981.0,0.42,0.03,0.0,0.0
2004.0,0.22,0.17,0.0,0.06
2004.0,0.32,0.12,0.0,0.01
2008.0,0.11,0.22,0.0,0.12
2009.0,0.24,0.16,0.0,0.04
2009.0,0.42,0.0,0.0,0.03
2013.0,0.3,0.11,0.0,0.04
2004.0,0.22,0.17,0.0,0.06
2013.0,0.21,0.15,0.0,0.08
2006.0,0.37,0.01,0.0,0.06
2005.0,0.37,0.01,0.0,0.06
2005.0,0.06,0.33,0.02,0.03
1999.0,0.42,0.02,0.0,0.0
2004.0,0.22,0.17,0.0,0.06
2005.0,0.37,0.01,0.0,0.06
2015.0,0.19,0.21,0.0,0.04
2009.0,0.3,0.11,0.0,0.04
2002.0,0.22,0.17,0.0,0.06
2015.0,0.2,0.21,0.0,0.04
2004.0,0.22,0.17,0.0,0.06
2005.0,0.3,0.12,0.0,0.02
2009.0,0.41,0.0,0.0,0.03
2012.0,0.28,0.13,0.0,0.04
2013.0,0.14,0.2,0.03,0.08
2004.0,0.4,0.01,0.02,0.0
2003.0,0.22,0.17,0.0,0.06
2006.0,0.33,0.1,0.0,0.02
2013.0,0.26,0.13,0.01,0.04
2016.0,0.26,0.15,0.0,0.04
1996.0,0.0,0.0,0.41,0.03
2002.0,0.35,0.08,0.0,0.01
2005.0,0.37,0.01,0.0,0.06
2009.0,0.19,0.2,0.0,0.05
2009.0,0.25,0.15,0.0,0.04
2005.0,0.33,0.1,0.0,0.02
2003.0,0.0,0.0,0.43,0.01
1997.0,0.25,0.17,0.0,0.03
2011.0,0.18,0.22,0.0,0.04
1999.0,0.07,0.05,0.3,0.03
2012.0,0.19,0.1,0.11,0.05
2011.0,0.28,0.12,0.0,0.04
2006.0,0.33,0.1,0.0,0.02
2008.0,0.1,0.29,0.0,0.05
2007.0,0.4,0.01,0.0,0.03
2007.0,0.36,0.04,0.01,0.04
2005.0,0.0,0.0,0.44,0.0
2000.0,0.25,0.17,0.0,0.03
1996.0,0.25,0.17,0.0,0.03
1996.0,0.0,0.0,0.44,0.0
1991.0,0.16,0.03,0.15,0.1
1997.0,0.35,0.08,0.0,0.01
2009.0,0.2,0.14,0.06,0.04
2009.0,0.41,0.0,0.0,0.03
2010.0,0.18,0.18,0.0,0.07
2005.0,0.34,0.09,0.0,0.01
2007.0,0.0,0.0,0.44,0.0
2001.0,0.24,0.17,0.0,0.03
2007.0,0.41,0.0,0.0,0.03
2007.0,0.4,0.0,0.0,0.03
2009.0,0.19,0.07,0.12,0.06
2004.0,0.34,0.08,0.0,0.02
2002.0,0.0,0.0,0.44,0.0
2000.0,0.24,0.17,0.0,0.03
2004.0,0.0,0.0,0.43,0.01
2010.0,0.26,0.14,0.0,0.04
2003.0,0.34,0.09,0.0,0.01
2003.0,0.31,0.12,0.0,0.01
,0.41,0.03,0.0,0.0
2003.0,0.0,0.0,0.44,0.0
2010.0,0.41,0.0,0.0,0.02
,0.26,0.14,0.0,0.04
2012.0,0.26,0.12,0.0,0.06
2002.0,0.34,0.09,0.0,0.01
2003.0,0.31,0.12,0.0,0.01
2012.0,0.28,0.11,0.01,0.03
2002.0,0.34,0.09,0.0,0.01
2004.0,0.31,0.12,0.0,0.01
2005.0,0.36,0.01,0.0,0.06
2009.0,0.0,0.06,0.0,0.38
1996.0,0.0,0.0,0.44,0.0
2007.0,0.4,0.0,0.0,0.03
2005.0,0.0,0.0,0.44,0.0
2010.0,0.0,0.0,0.44,0.0
2002.0,0.21,0.17,0.0,0.06
2011.0,0.41,0.0,0.0,0.03
2007.0,0.36,0.01,0.0,0.06
2007.0,0.19,0.09,0.08,0.07
2006.0,0.16,0.0,0.26,0.01
2002.0,0.35,0.07,0.0,0.02
2009.0,0.41,0.0,0.0,0.03
2004.0,0.26,0.1,0.07,0.01
2010.0,0.19,0.18,0.0,0.07
2011.0,0.2,0.13,0.06,0.03
2009.0,0.39,0.01,0.0,0.03
2003.0,0.21,0.17,0.0,0.06
2001.0,0.41,0.02,0.0,0.0
2004.0,0.31,0.12,0.0,0.01
2008.0,0.17,0.0,0.0,0.26
2001.0,0.24,0.16,0.0,0.03
2001.0,0.32,0.09,0.0,0.02
2005.0,0.31,0.12,0.0,0.01
2013.0,0.01,0.36,0.0,0.06
2005.0,0.36,0.01,0.0,0.06
2014.0,0.13,0.21,0.01,0.08
2010.0,0.41,0.0,0.0,0.03
1996.0,0.0,0.0,0.43,0.0
2003.0,0.4,0.02,0.0,0.02
2016.0,0.22,0.18,0.0,0.04
2015.0,0.35,0.04,0.0,0.04
2010.0,0.38,0.03,0.0,0.03
2003.0,0.21,0.17,0.0,0.06
2016.0,0.18,0.09,0.14,0.03
2001.0,0.24,0.16,0.0,0.03
2014.0,0.16,0.2,0.0,0.07
2000.0,0.21,0.17,0.0,0.06
1981.0,0.4,0.02,0.0,0.0
2004.0,0.21,0.17,0.0,0.06
2009.0,0.28,0.03,0.1,0.02
2002.0,0.31,0.11,0.0,0.01
2003.0,0.18,0.07,0.17,0.01
1994.0,0.0,0.0,0.43,0.0
2010.0,0.23,0.15,0.01,0.04
2010.0,0.12,0.07,0.21,0.03
2012.0,0.21,0.19,0.0,0.04
2004.0,0.31,0.11,0.0,0.01
2009.0,0.15,0.04,0.0,0.24
2003.0,0.21,0.16,0.0,0.06
2010.0,0.24,0.15,0.0,0.04
2007.0,0.35,0.05,0.0,0.03
1998.0,0.28,0.14,0.0,0.01
1997.0,0.25,0.06,0.07,0.06
2012.0,0.15,0.22,0.0,0.06
2008.0,0.39,0.01,0.0,0.03
2006.0,0.33,0.03,0.04,0.03
,0.4,0.0,0.0,0.02
2004.0,0.36,0.01,0.0,0.06
2013.0,0.0,0.38,0.0,0.05
2003.0,0.21,0.16,0.0,0.05
1996.0,0.1,0.07,0.24,0.03
2009.0,0.37,0.0,0.03,0.03
2001.0,0.09,0.07,0.25,0.02
2012.0,0.21,0.08,0.09,0.05
2007.0,0.16,0.19,0.0,0.08
2006.0,0.17,0.01,0.23,0.02
2008.0,0.21,0.16,0.0,0.05
2006.0,0.07,0.05,0.29,0.02
2006.0,0.02,0.34,0.0,0.07
2014.0,0.23,0.17,0.0,0.04
2002.0,0.33,0.09,0.0,0.01
2009.0,0.39,0.0,0.0,0.03
2008.0,0.39,0.01,0.0,0.03
2002.0,0.31,0.11,0.0,0.01
2012.0,0.21,0.18,0.0,0.03
2010.0,0.27,0.1,0.0,0.05
2003.0,0.33,0.08,0.0,0.01
2009.0,0.37,0.02,0.0,0.03
2007.0,0.39,0.0,0.0,0.03
2011.0,0.24,0.14,0.0,0.04
2009.0,0.21,0.16,0.0,0.05
1997.0,0.24,0.16,0.0,0.03
2014.0,0.18,0.17,0.0,0.07
2005.0,0.21,0.16,0.0,0.05
2007.0,0.15,0.17,0.0,0.1
2006.0,0.11,0.2,0.0,0.12
2006.0,0.39,0.0,0.0,0.03
1997.0,0.0,0.0,0.42,0.0
2011.0,0.0,0.0,0.42,0.0
2002.0,0.33,0.09,0.0,0.01
2009.0,0.22,0.16,0.0,0.04
2009.0,0.13,0.19,0.0,0.11
2008.0,0.23,0.02,0.16,0.02
2007.0,0.21,0.16,0.0,0.05
2001.0,0.14,0.05,0.22,0.01
2009.0,0.24,0.13,0.0,0.06
2006.0,0.35,0.01,0.0,0.06
2005.0,0.21,0.16,0.0,0.05
2003.0,0.33,0.09,0.0,0.01
2003.0,0.31,0.1,0.0,0.01
2009.0,0.23,0.15,0.0,0.04
2003.0,0.21,0.16,0.0,0.05
1999.0,0.24,0.16,0.0,0.03
1991.0,0.0,0.0,0.42,0.0
1998.0,0.24,0.16,0.0,0.03
2013.0,0.22,0.13,0.04,0.04
2005.0,0.33,0.08,0.0,0.01
2011.0,0.15,0.23,0.0,0.04
2004.0,0.0,0.0,0.41,0.01
2008.0,0.39,0.0,0.0,0.03
2007.0,0.34,0.04,0.01,0.04
2007.0,0.03,0.2,0.1,0.11
1997.0,0.24,0.16,0.0,0.03
2003.0,0.21,0.16,0.0,0.05
2003.0,0.23,0.16,0.0,0.03
2012.0,0.22,0.01,0.16,0.03
2010.0,0.2,0.19,0.0,0.04
2006.0,0.38,0.01,0.0,0.03
2009.0,0.42,0.0,0.0,0.0
2001.0,0.23,0.16,0.0,0.03
1997.0,0.0,0.0,0.42,0.0
2004.0,0.32,0.09,0.0,0.02
2005.0,0.3,0.11,0.0,0.01
2003.0,0.21,0.16,0.0,0.05
2007.0,0.21,0.16,0.0,0.05
2002.0,0.21,0.16,0.0,0.05
2007.0,0.33,0.03,0.04,0.03
2004.0,0.35,0.01,0.0,0.06
2010.0,0.19,0.17,0.03,0.04
2004.0,0.3,0.11,0.0,0.01
2009.0,0.37,0.02,0.0,0.03
2004.0,0.3,0.11,0.0,0.01
1998.0,0.23,0.16,0.0,0.03
2005.0,0.39,0.0,0.0,0.03
1999.0,0.0,0.0,0.39,0.03
2007.0,0.39,0.0,0.0,0.03
2008.0,0.0,0.0,0.42,0.0
2002.0,0.35,0.05,0.0,0.02
2004.0,0.0,0.0,0.42,0.0
2010.0,0.2,0.08,0.12,0.03
2003.0,0.21,0.16,0.0,0.05
1998.0,0.35,0.06,0.0,0.0
2000.0,0.34,0.07,0.0,0.0
2001.0,0.34,0.07,0.0,0.0
1999.0,0.0,0.0,0.39,0.03
2000.0,0.34,0.07,0.0,0.0
2004.0,0.32,0.08,0.0,0.01
2010.0,0.19,0.16,0.0,0.07
2015.0,0.09,0.25,0.02,0.06
2008.0,0.35,0.01,0.0,0.06
2014.0,0.24,0.15,0.0,0.03
2004.0,0.32,0.09,0.0,0.02
2004.0,0.32,0.08,0.0,0.01
2006.0,0.36,0.03,0.0,0.03
1995.0,0.0,0.0,0.42,0.0
2004.0,0.3,0.11,0.0,0.01
2008.0,0.21,0.16,0.0,0.05
2010.0,0.0,0.0,0.42,0.0
2005.0,0.32,0.08,0.0,0.01
2009.0,0.39,0.0,0.0,0.03
2007.0,0.2,0.16,0.0,0.05
2009.0,0.35,0.03,0.0,0.03
2005.0,0.36,0.03,0.0,0.03
2001.0,0.14,0.1,0.16,0.03
2008.0,0.39,0.0,0.0,0.03
2002.0,0.2,0.16,0.0,0.05
2005.0,0.32,0.08,0.0,0.01
2005.0,0.18,0.14,0.05,0.05
2010.0,0.21,0.12,0.03,0.05
2008.0,0.22,0.05,0.13,0.02
1998.0,0.02,0.02,0.35,0.03
2001.0,0.3,0.11,0.0,0.01
2006.0,0.31,0.09,0.0,0.01
2007.0,0.18,0.17,0.03,0.04
2006.0,0.31,0.09,0.0,0.01
2009.0,0.21,0.13,0.0,0.08
2010.0,0.39,0.0,0.0,0.03
2015.0,0.19,0.11,0.09,0.03
2016.0,0.16,0.12,0.11,0.03
2010.0,0.13,0.21,0.0,0.08
2011.0,0.16,0.0,0.25,0.01
2011.0,0.16,0.18,0.0,0.07
2004.0,0.31,0.09,0.0,0.01
2010.0,0.0,0.28,0.0,0.14
2007.0,0.2,0.16,0.0,0.05
2000.0,0.17,0.12,0.1,0.03
1997.0,0.16,0.11,0.12,0.03
2004.0,0.2,0.16,0.0,0.05
2007.0,0.22,0.09,0.04,0.07
2004.0,0.2,0.16,0.0,0.05
1995.0,0.0,0.0,0.42,0.0
2009.0,0.26,0.05,0.06,0.04
2001.0,0.3,0.1,0.0,0.02
2007.0,0.36,0.02,0.0,0.03
2003.0,0.2,0.16,0.0,0.05
2003.0,0.15,0.12,0.11,0.04
2009.0,0.26,0.12,0.0,0.04
2013.0,0.0,0.0,0.41,0.0
2003.0,0.2,0.16,0.0,0.05
2001.0,0.3,0.11,0.0,0.01
2003.0,0.2,0.16,0.0,0.05
2001.0,0.3,0.11,0.0,0.01
2013.0,0.14,0.07,0.15,0.06
,0.24,0.12,0.0,0.05
1998.0,0.41,0.0,0.0,0.0
2010.0,0.04,0.21,0.05,0.11
1999.0,0.0,0.0,0.41,0.0
1998.0,0.23,0.16,0.0,0.03
2007.0,0.34,0.01,0.0,0.06
2007.0,0.01,0.39,0.0,0.02
2007.0,0.37,0.01,0.0,0.03
2010.0,0.2,0.16,0.0,0.05
2000.0,0.23,0.16,0.0,0.03
2005.0,0.26,0.13,0.0,0.02
2009.0,0.0,0.0,0.41,0.0
2000.0,0.23,0.16,0.0,0.03
1999.0,0.23,0.16,0.0,0.03
2000.0,0.0,0.0,0.39,0.03
2015.0,0.16,0.17,0.02,0.06
1995.0,0.0,0.0,0.41,0.0
2012.0,0.28,0.1,0.0,0.03
2009.0,0.17,0.15,0.0,0.09
2014.0,0.18,0.19,0.0,0.04
2009.0,0.15,0.22,0.0,0.05
2015.0,0.21,0.16,0.0,0.04
2002.0,0.2,0.16,0.0,0.05
2007.0,0.0,0.0,0.41,0.0
2008.0,0.31,0.03,0.04,0.03
2010.0,0.21,0.08,0.09,0.04
2006.0,0.2,0.16,0.0,0.05
2007.0,0.27,0.08,0.0,0.06
1996.0,0.0,0.0,0.41,0.0
2005.0,0.34,0.01,0.0,0.06
2009.0,0.28,0.1,0.0,0.04
2009.0,0.36,0.03,0.0,0.03
2012.0,0.37,0.0,0.0,0.04
1996.0,0.23,0.16,0.0,0.03
2015.0,0.09,0.23,0.0,0.09
2009.0,0.0,0.0,0.41,0.0
2009.0,0.24,0.1,0.0,0.07
2008.0,0.36,0.02,0.0,0.03
2002.0,0.0,0.0,0.41,0.0
2011.0,0.36,0.03,0.0,0.03
2009.0,0.29,0.07,0.0,0.06
2011.0,0.3,0.08,0.0,0.03
1997.0,0.23,0.16,0.0,0.03
2009.0,0.23,0.14,0.0,0.04
1985.0,0.0,0.0,0.41,0.0
1999.0,0.1,0.02,0.25,0.04
1999.0,0.33,0.07,0.0,0.0
2008.0,0.08,0.27,0.0,0.06
2002.0,0.2,0.16,0.0,0.05
2014.0,0.05,0.26,0.0,0.09
2007.0,0.2,0.16,0.0,0.05
1997.0,0.13,0.09,0.16,0.03
2009.0,0.39,0.0,0.0,0.02
2008.0,0.18,0.19,0.0,0.04
2010.0,0.24,0.13,0.0,0.04
1999.0,0.0,0.0,0.38,0.03
2012.0,0.19,0.15,0.0,0.07
2014.0,0.14,0.23,0.0,0.04
2011.0,0.26,0.11,0.0,0.04
2010.0,0.16,0.18,0.0,0.07
