Year,Publisher,Global_Sales
1996.0,Acclaim Entertainment,0.62
2010.0,Ubisoft,0.62
2010.0,Sega,0.62
2002.0,Ubisoft,0.62
1997.0,Sony Computer Entertainment,0.62
2009.0,Deep Silver,0.62
2006.0,Electronic Arts,0.62
2014.0,Ubisoft,0.62
1982.0,Atari,0.62
2003.0,Electronic Arts,0.62
2011.0,Disney Interactive Studios,0.62
2014.0,Konami Digital Entertainment,0.62
2015.0,Take-Two Interactive,0.62
2004.0,THQ,0.62
2013.0,Deep Silver,0.62
2011.0,Ubisoft Annecy,0.62
2008.0,Disney Interactive Studios,0.62
2003.0,Capcom,0.62
2004.0,Electronic Arts,0.62
1999.0,Electronic Arts,0.62
2012.0,Electronic Arts,0.62
2000.0,Eidos Interactive,0.62
2010.0,Activision,0.62
2004.0,Play It,0.62
2007.0,THQ,0.62
2014.0,Konami Digital Entertainment,0.62
1982.0,Wizard Video Games,0.62
2011.0,Namco Bandai Games,0.62
2009.0,THQ,0.62
1999.0,ASCII Entertainment,0.62
2004.0,Eidos Interactive,0.62
1995.0,Nintendo,0.62
2003.0,Namco Bandai Games,0.62
2014.0,Ubisoft,0.62
1996.0,Sega,0.62
1996.0,SquareSoft,0.62
2008.0,THQ,0.62
1998.0,Eidos Interactive,0.62
2012.0,Namco Bandai Games,0.62
2011.0,Square Enix,0.62
1998.0,Acclaim Entertainment,0.62
2001.0,Banpresto,0.62
2006.0,Sony Computer Entertainment,0.61
2009.0,Rising Star Games,0.61
2008.0,Take-Two Interactive,0.61
2008.0,Sony Computer Entertainment,0.61
2015.0,Electronic Arts,0.61
2014.0,Electronic Arts,0.61
2002.0,Microsoft Game Studios,0.61
2006.0,Tecmo Koei,0.61
2013.0,Tecmo Koei,0.61
2010.0,Disney Interactive Studios,0.61
2005.0,THQ,0.61
2002.0,TDK Mediactive,0.61
2004.0,Gotham Games,0.61
2010.0,Take-Two Interactive,0.61
2009.0,Activision,0.61
2013.0,Ubisoft,0.61
2011.0,505 Games,0.61
2004.0,Majesco Entertainment,0.61
2003.0,Namco Bandai Games,0.61
2010.0,Activision,0.61
2007.0,Nintendo,0.61
2010.0,Konami Digital Entertainment,0.61
2008.0,Nintendo,0.61
1998.0,Electronic Arts,0.61
2011.0,Sega,0.61
2008.0,Electronic Arts,0.61
2005.0,Electronic Arts,0.61
1997.0,GT Interactive,0.61
2010.0,Namco Bandai Games,0.61
2009.0,Sony Computer Entertainment,0.61
2008.0,Bethesda Softworks,0.61
2007.0,Electronic Arts,0.61
2009.0,Spike,0.61
2008.0,Ubisoft,0.61
2010.0,Disney Interactive Studios,0.61
2005.0,Nintendo,0.61
2002.0,Electronic Arts,0.61
1999.0,Eidos Interactive,0.61
2005.0,Electronic Arts,0.61
2004.0,Atari,0.61
2001.0,Electronic Arts,0.61
2009.0,Activision,0.61
2008.0,Disney Interactive Studios,0.61
2001.0,Activision,0.61
1999.0,Electronic Arts,0.61
2007.0,Activision,0.61
2002.0,Nintendo,0.61
2008.0,Electronic Arts,0.61
2003.0,Atari,0.61
2010.0,Ubisoft,0.61
2009.0,Ubisoft,0.61
2009.0,Nintendo,0.6
2003.0,Activision,0.6
2011.0,Sony Computer Entertainment,0.6
2004.0,Majesco Entertainment,0.6
2005.0,Sega,0.6
2001.0,Nintendo,0.6
2003.0,Eidos Interactive,0.6
2005.0,Electronic Arts,0.6
2010.0,Capcom,0.6
2007.0,Sega,0.6
2007.0,Take-Two Interactive,0.6
2011.0,Disney Interactive Studios,0.6
2013.0,Disney Interactive Studios,0.6
,Sega,0.6
2009.0,Nintendo,0.6
2009.0,Activision,0.6
2015.0,Warner Bros. Interactive Entertainment,0.6
2011.0,Electronic Arts,0.6
2014.0,Warner Bros. Interactive Entertainment,0.6
1995.0,Konami Digital Entertainment,0.6
2009.0,Sony Computer Entertainment,0.6
2001.0,Ubisoft,0.6
2009.0,Ubisoft,0.6
2006.0,THQ,0.6
1997.0,Compile,0.6
2001.0,Vivendi Games,0.6
2014.0,Square Enix,0.6
2000.0,Nintendo,0.6
1997.0,Konami Digital Entertainment,0.6
2013.0,Activision,0.6
2001.0,Infogrames,0.6
2008.0,Disney Interactive Studios,0.6
2002.0,Namco Bandai Games,0.6
1998.0,Konami Digital Entertainment,0.6
2005.0,Microsoft Game Studios,0.6
2012.0,Take-Two Interactive,0.6
2010.0,Activision,0.6
1998.0,Electronic Arts,0.6
2012.0,Warner Bros. Interactive Entertainment,0.6
1995.0,SquareSoft,0.6
2010.0,Electronic Arts,0.6
2012.0,Microsoft Game Studios,0.6
2008.0,Electronic Arts,0.6
2014.0,Disney Interactive Studios,0.6
2007.0,Spike,0.6
2004.0,Ubisoft,0.6
2010.0,Sony Computer Entertainment,0.6
2003.0,Banpresto,0.6
2005.0,Nintendo,0.6
2008.0,Electronic Arts,0.59
2004.0,THQ,0.59
2012.0,Ubisoft,0.59
2012.0,Sega,0.59
2008.0,Sega,0.59
2005.0,Banpresto,0.59
2010.0,THQ,0.59
1997.0,Konami Digital Entertainment,0.59
2011.0,Ubisoft,0.59
1998.0,Electronic Arts,0.59
2001.0,Sony Computer Entertainment,0.59
2002.0,Electronic Arts,0.59
2009.0,Square Enix,0.59
2008.0,Sega,0.59
2010.0,Square Enix,0.59
2000.0,Midway Games,0.59
2011.0,Sega,0.59
1998.0,Konami Digital Entertainment,0.59
2008.0,MTV Games,0.59
2012.0,Sega,0.59
2009.0,Activision,0.59
1981.0,Mattel Interactive,0.59
2008.0,Ubisoft,0.59
2002.0,Electronic Arts,0.59
2004.0,Electronic Arts,0.59
2002.0,Universal Interactive,0.59
1981.0,Coleco,0.59
2007.0,505 Games,0.59
2008.0,Take-Two Interactive,0.59
2007.0,Activision,0.59
1997.0,Acclaim Entertainment,0.59
1999.0,Midway Games,0.59
2013.0,505 Games,0.59
2003.0,Microsoft Game Studios,0.59
2004.0,Namco Bandai Games,0.59
2012.0,Namco Bandai Games,0.59
2011.0,Electronic Arts,0.59
2015.0,Namco Bandai Games,0.59
2010.0,Konami Digital Entertainment,0.59
,Electronic Arts,0.59
2008.0,Electronic Arts,0.59
2010.0,Warner Bros. Interactive Entertainment,0.59
1999.0,Sony Computer Entertainment,0.59
2008.0,Ubisoft,0.59
2004.0,Capcom,0.59
2007.0,Square Enix,0.59
2015.0,Namco Bandai Games,0.59
2008.0,Koch Media,0.59
2011.0,Square Enix,0.59
2010.0,505 Games,0.59
2003.0,Ubisoft,0.59
2003.0,Atari,0.59
2009.0,Electronic Arts,0.59
1994.0,Nintendo,0.59
2012.0,Bethesda Softworks,0.59
2003.0,Capcom,0.58
2008.0,Take-Two Interactive,0.58
2007.0,Ubisoft,0.58
2008.0,THQ,0.58
2009.0,Sega,0.58
2015.0,Ubisoft,0.58
1995.0,Konami Digital Entertainment,0.58
1997.0,Electronic Arts,0.58
2010.0,Activision,0.58
2014.0,Electronic Arts,0.58
1982.0,Parker Bros.,0.58
2005.0,Square Enix,0.58
2004.0,Electronic Arts,0.58
2008.0,Rising Star Games,0.58
2009.0,Electronic Arts,0.58
2008.0,Vivendi Games,0.58
2009.0,Electronic Arts,0.58
2014.0,Microsoft Game Studios,0.58
2011.0,Ubisoft,0.58
2015.0,Take-Two Interactive,0.58
2014.0,Electronic Arts,0.58
2008.0,Electronic Arts,0.58
2009.0,Ubisoft,0.58
2000.0,3DO,0.58
2013.0,Disney Interactive Studios,0.58
2003.0,Atari,0.58
2010.0,Activision,0.58
2010.0,Natsume,0.58
1997.0,Electronic Arts,0.58
1998.0,Electronic Arts,0.58
1998.0,Konami Digital Entertainment,0.58
,Unknown,0.58
2000.0,Infogrames,0.58
2000.0,Namco Bandai Games,0.58
1998.0,Namco Bandai Games,0.58
2005.0,Ubisoft,0.58
2004.0,Sony Computer Entertainment,0.58
1998.0,BMG Interactive Entertainment,0.58
2004.0,Activision,0.58
2007.0,Capcom,0.58
2013.0,Namco Bandai Games,0.58
2009.0,Ubisoft,0.58
2002.0,Konami Digital Entertainment,0.58
1998.0,THQ,0.58
1992.0,Namco Bandai Games,0.58
2006.0,Take-Two Interactive,0.58
2015.0,Take-Two Interactive,0.58
2006.0,Capcom,0.58
1996.0,Nintendo,0.58
2010.0,MTV Games,0.58
2011.0,Nippon Ichi Software,0.58
2009.0,PQube,0.58
2000.0,Activision,0.58
2002.0,Activision,0.58
2011.0,Sony Computer Entertainment,0.58
2006.0,Namco Bandai Games,0.58
2005.0,Electronic Arts,0.58
2009.0,Electronic Arts,0.58
2010.0,Nintendo,0.58
2009.0,Activision,0.58
1999.0,SquareSoft,0.58
2010.0,Nintendo,0.58
1999.0,Midway Games,0.58
2008.0,Sony Computer Entertainment,0.58
,Unknown,0.58
2009.0,Electronic Arts,0.58
2008.0,Take-Two Interactive,0.57
2013.0,Atlus,0.57
1994.0,Electronic Arts,0.57
2007.0,Midway Games,0.57
2007.0,Activision,0.57
2005.0,SouthPeak Games,0.57
2005.0,Ubisoft,0.57
2008.0,Electronic Arts,0.57
2002.0,Activision,0.57
2009.0,THQ,0.57
2005.0,Namco Bandai Games,0.57
2011.0,Disney Interactive Studios,0.57
2008.0,Sega,0.57
2000.0,Namco Bandai Games,0.57
2004.0,Vivendi Games,0.57
2010.0,Namco Bandai Games,0.57
2008.0,THQ,0.57
1995.0,Sony Computer Entertainment,0.57
2008.0,Koch Media,0.57
2007.0,Eidos Interactive,0.57
2011.0,THQ,0.57
2005.0,Electronic Arts,0.57
2007.0,Rising Star Games,0.57
2010.0,Ubisoft,0.57
2008.0,Ubisoft,0.57
2004.0,Namco Bandai Games,0.57
2013.0,Trion Worlds,0.57
2006.0,Ubisoft,0.57
2009.0,SouthPeak Games,0.57
1986.0,Nintendo,0.57
1997.0,GT Interactive,0.57
2009.0,Majesco Entertainment,0.57
2011.0,Konami Digital Entertainment,0.57
2010.0,505 Games,0.57
2001.0,Microsoft Game Studios,0.57
2005.0,Tecmo Koei,0.57
2011.0,Activision,0.57
2008.0,Take-Two Interactive,0.57
2002.0,Sony Computer Entertainment,0.57
2006.0,Electronic Arts,0.57
2002.0,Activision,0.57
1992.0,Hudson Soft,0.57
2003.0,THQ,0.57
2012.0,Take-Two Interactive,0.57
2002.0,Namco Bandai Games,0.57
2007.0,THQ,0.57
2002.0,Microsoft Game Studios,0.57
2004.0,Capcom,0.57
2000.0,THQ,0.57
2003.0,Ubisoft,0.57
2013.0,Electronic Arts,0.57
2009.0,Warner Bros. Interactive Entertainment,0.57
2008.0,Disney Interactive Studios,0.57
2008.0,Take-Two Interactive,0.57
2009.0,Ubisoft,0.57
2015.0,Warner Bros. Interactive Entertainment,0.56
2000.0,Capcom,0.56
2003.0,Activision,0.56
2007.0,Square Enix,0.56
2007.0,Nintendo,0.56
2003.0,Universal Interactive,0.56
2004.0,Zoo Digital Publishing,0.56
2006.0,Electronic Arts,0.56
2003.0,Electronic Arts,0.56
2001.0,Midway Games,0.56
2004.0,Nintendo,0.56
2003.0,Electronic Arts,0.56
2007.0,Electronic Arts,0.56
2001.0,Sony Computer Entertainment,0.56
2006.0,Electronic Arts,0.56
2006.0,Activision,0.56
2004.0,Konami Digital Entertainment,0.56
2004.0,Activision,0.56
2007.0,Nintendo,0.56
2001.0,Electronic Arts,0.56
1999.0,3DO,0.56
2011.0,Disney Interactive Studios,0.56
2007.0,Ubisoft,0.56
2005.0,Electronic Arts,0.56
2009.0,Activision,0.56
2001.0,Acclaim Entertainment,0.56
2002.0,Infogrames,0.56
2005.0,Electronic Arts,0.56
2000.0,Electronic Arts,0.56
2010.0,Activision,0.56
2007.0,Activision,0.56
2003.0,THQ,0.56
1999.0,Virgin Interactive,0.56
1993.0,Laguna,0.56
2007.0,Take-Two Interactive,0.56
2015.0,Nintendo,0.56
2003.0,Square Enix,0.56
2011.0,THQ,0.56
2011.0,Square Enix,0.56
2008.0,THQ,0.56
2009.0,Microsoft Game Studios,0.56
2001.0,Nintendo,0.56
2005.0,Electronic Arts,0.56
2008.0,THQ,0.56
2003.0,Vivendi Games,0.56
2002.0,Universal Interactive,0.56
2003.0,Konami Digital Entertainment,0.56
2002.0,Microsoft Game Studios,0.56
2008.0,Activision,0.56
2005.0,Ignition Entertainment,0.56
2003.0,Sega,0.56
1994.0,Takara,0.56
2006.0,Ubisoft,0.56
2005.0,Take-Two Interactive,0.56
2008.0,Nintendo,0.56
2014.0,Take-Two Interactive,0.56
2008.0,Ubisoft,0.56
2013.0,Sony Computer Entertainment,0.56
2009.0,Disney Interactive Studios,0.56
2010.0,Electronic Arts,0.56
2001.0,Codemasters,0.56
2006.0,Rising Star Games,0.56
2010.0,Activision,0.56
2006.0,Activision,0.56
2001.0,THQ,0.56
2007.0,THQ,0.56
2006.0,Electronic Arts,0.56
2011.0,Sony Computer Entertainment,0.56
2011.0,THQ,0.56
1998.0,Kadokawa Shoten,0.55
2015.0,Namco Bandai Games,0.55
1999.0,Midway Games,0.55
2010.0,Activision,0.55
2014.0,Electronic Arts,0.55
2001.0,Eidos Interactive,0.55
2005.0,Konami Digital Entertainment,0.55
2013.0,Sony Computer Entertainment Europe,0.55
2006.0,Electronic Arts,0.55
1994.0,Sega,0.55
2010.0,Electronic Arts,0.55
2012.0,Electronic Arts,0.55
2002.0,THQ,0.55
1996.0,Banpresto,0.55
2005.0,Nintendo,0.55
2009.0,THQ,0.55
1982.0,Activision,0.55
2001.0,D3Publisher,0.55
2009.0,Destineer,0.55
1999.0,Eidos Interactive,0.55
1996.0,Sega,0.55
2016.0,Level 5,0.55
2001.0,Sony Computer Entertainment,0.55
2001.0,Ubisoft,0.55
2012.0,Sony Computer Entertainment,0.55
2010.0,Capcom,0.55
2007.0,Ubisoft,0.55
2007.0,Vivendi Games,0.55
2008.0,Sony Computer Entertainment,0.55
2014.0,Ubisoft,0.55
2004.0,Enterbrain,0.55
2007.0,Take-Two Interactive,0.55
2008.0,Activision,0.55
2008.0,Deep Silver,0.55
2002.0,Activision,0.55
2002.0,Capcom,0.55
2000.0,3DO,0.55
2014.0,Activision,0.55
1996.0,LucasArts,0.55
1999.0,Namco Bandai Games,0.55
1997.0,Banpresto,0.55
2004.0,Activision,0.55
2002.0,Sega,0.55
2010.0,Namco Bandai Games,0.55
2001.0,THQ,0.55
1998.0,Banpresto,0.55
2010.0,Namco Bandai Games,0.55
2012.0,Xseed Games,0.55
2008.0,Ubisoft,0.55
2003.0,THQ,0.55
2010.0,Tecmo Koei,0.55
1995.0,Sony Computer Entertainment,0.55
2002.0,Acclaim Entertainment,0.55
2005.0,Sony Computer Entertainment,0.55
2010.0,THQ,0.55
2008.0,THQ,0.55
2003.0,Codemasters,0.55
1996.0,Microprose,0.55
2004.0,Take-Two Interactive,0.55
2006.0,Atari,0.55
2014.0,Warner Bros. Interactive Entertainment,0.54
2008.0,Sega,0.54
2008.0,Sony Computer Entertainment,0.54
2007.0,Electronic Arts,0.54
2009.0,Electronic Arts,0.54
2004.0,THQ,0.54
2006.0,Electronic Arts,0.54
2000.0,SquareSoft,0.54
1999.0,Imagineer,0.54
2006.0,Nintendo,0.54
2009.0,Deep Silver,0.54
2008.0,System 3 Arcade Software,0.54
2003.0,Konami Digital Entertainment,0.54
2010.0,Sony Computer Entertainment,0.54
2005.0,Vivendi Games,0.54
2011.0,Unknown,0.54
2012.0,Sega,0.54
2011.0,Ubisoft,0.54
2003.0,Square Enix,0.54
2003.0,THQ,0.54
2015.0,Warner Bros. Interactive Entertainment,0.54
2008.0,Nintendo,0.54
2010.0,Level 5,0.54
2015.0,Mojang,0.54
2015.0,Capcom,0.54
2007.0,Take-Two Interactive,0.54
2004.0,Namco Bandai Games,0.54
2010.0,D3Publisher,0.54
,Electronic Arts,0.54
1982.0,CPG Products,0.54
1999.0,Midway Games,0.54
1998.0,Electronic Arts,0.54
2011.0,Namco Bandai Games,0.54
2011.0,Namco Bandai Games,0.54
2013.0,Namco Bandai Games,0.54
1998.0,Sony Computer Entertainment,0.54
2005.0,Nintendo,0.54
2002.0,Enix Corporation,0.54
2008.0,Ubisoft,0.54
1999.0,Aruze Corp,0.54
2013.0,Electronic Arts,0.54
2010.0,Sega,0.54
2014.0,Warner Bros. Interactive Entertainment,0.54
2012.0,Electronic Arts,0.54
2008.0,Rising Star Games,0.54
2009.0,Warner Bros. Interactive Entertainment,0.54
2011.0,Disney Interactive Studios,0.54
2004.0,THQ,0.54
2010.0,Activision,0.54
2001.0,Electronic Arts,0.54
2009.0,THQ,0.54
2004.0,Activision,0.54
2008.0,Empire Interactive,0.54
2006.0,Nintendo,0.54
2004.0,Konami Digital Entertainment,0.54
2003.0,Sega,0.54
2011.0,Nintendo,0.54
2006.0,Activision,0.54
2001.0,Activision,0.54
2016.0,Warner Bros. Interactive Entertainment,0.54
2012.0,Disney Interactive Studios,0.54
1982.0,Parker Bros.,0.54
2008.0,Konami Digital Entertainment,0.54
2003.0,Vivendi Games,0.54
2003.0,Sony Computer Entertainment,0.54
2008.0,Namco Bandai Games,0.54
,Electronic Arts,0.54
2005.0,Vivendi Games,0.54
2015.0,Electronic Arts,0.54
1998.0,Sega,0.53
2009.0,Rondomedia,0.53
2001.0,Namco Bandai Games,0.53
1996.0,ASCII Entertainment,0.53
2005.0,Electronic Arts,0.53
2008.0,THQ,0.53
2004.0,Sony Computer Entertainment,0.53
2013.0,Nippon Ichi Software,0.53
2010.0,Square Enix,0.53
2003.0,Eidos Interactive,0.53
2004.0,,0.53
2004.0,Electronic Arts,0.53
2000.0,Electronic Arts,0.53
2004.0,SCi,0.53
2004.0,Sega,0.53
2006.0,Sega,0.53
2009.0,Electronic Arts,0.53
2003.0,Midway Games,0.53
1999.0,Eidos Interactive,0.53
2008.0,Electronic Arts,0.53
2004.0,Midway Games,0.53
1996.0,Sony Computer Entertainment,0.53
2015.0,Warner Bros. Interactive Entertainment,0.53
2011.0,Warner Bros. Interactive Entertainment,0.53
1993.0,Hudson Soft,0.53
1994.0,Tecmo Koei,0.53
1993.0,Tecmo Koei,0.53
2005.0,Ubisoft,0.53
2010.0,Sony Computer Entertainment,0.53
2015.0,Nintendo,0.53
2005.0,Electronic Arts,0.53
2011.0,Electronic Arts,0.53
2005.0,Electronic Arts,0.53
2011.0,Warner Bros. Interactive Entertainment,0.53
2004.0,Electronic Arts,0.53
2002.0,Universal Interactive,0.53
2005.0,Sony Computer Entertainment,0.53
2012.0,Sega,0.53
2000.0,Activision,0.53
2008.0,505 Games,0.53
2007.0,Ubisoft,0.53
2004.0,Activision,0.53
2010.0,Disney Interactive Studios,0.53
2010.0,Electronic Arts,0.53
1997.0,SquareSoft,0.53
2011.0,Electronic Arts,0.53
2009.0,Warner Bros. Interactive Entertainment,0.53
2010.0,Electronic Arts,0.53
2007.0,THQ,0.53
2007.0,Mindscape,0.53
2009.0,Codemasters,0.53
2001.0,Take-Two Interactive,0.53
2002.0,Electronic Arts,0.53
2005.0,THQ,0.53
2005.0,Take-Two Interactive,0.53
2013.0,Warner Bros. Interactive Entertainment,0.53
1994.0,Namco Bandai Games,0.53
2008.0,Take-Two Interactive,0.53
2013.0,Activision,0.53
2009.0,Nintendo,0.53
2014.0,Ubisoft,0.53
2007.0,Konami Digital Entertainment,0.53
1999.0,Electronic Arts,0.53
1996.0,Nintendo,0.53
2000.0,Aruze Corp,0.53
2003.0,Activision,0.53
2005.0,Nintendo,0.52
1999.0,Sega,0.52
2008.0,Warner Bros. Interactive Entertainment,0.52
1999.0,Konami Digital Entertainment,0.52
2006.0,Ubisoft,0.52
2006.0,Namco Bandai Games,0.52
2008.0,Disney Interactive Studios,0.52
2009.0,Ubisoft,0.52
2009.0,Nintendo,0.52
2006.0,Electronic Arts,0.52
2007.0,Sega,0.52
2001.0,Square,0.52
2007.0,Electronic Arts,0.52
2001.0,Sony Computer Entertainment,0.52
2009.0,LucasArts,0.52
2002.0,Konami Digital Entertainment,0.52
2005.0,Electronic Arts,0.52
2002.0,Electronic Arts,0.52
2008.0,Gamebridge,0.52
2008.0,Electronic Arts,0.52
2011.0,Sony Online Entertainment,0.52
2000.0,Midway Games,0.52
1993.0,Capcom,0.52
1999.0,Infogrames,0.52
2014.0,Square Enix,0.52
1998.0,Capcom,0.52
2008.0,Take-Two Interactive,0.52
2009.0,505 Games,0.52
2012.0,Sony Computer Entertainment,0.52
2007.0,THQ,0.52
2010.0,Disney Interactive Studios,0.52
2008.0,Activision,0.52
2000.0,Electronic Arts,0.52
2003.0,Sega,0.52
2006.0,Eidos Interactive,0.52
2007.0,THQ,0.52
2003.0,Electronic Arts,0.52
2005.0,Activision,0.52
2005.0,Disney Interactive Studios,0.52
2007.0,Sony Computer Entertainment,0.52
2006.0,Electronic Arts,0.52
2005.0,THQ,0.52
1999.0,SquareSoft,0.52
2006.0,Nintendo,0.52
2005.0,Electronic Arts,0.52
2002.0,Activision,0.52
2004.0,Electronic Arts,0.52
2007.0,Ubisoft,0.52
1999.0,Sony Computer Entertainment,0.52
2006.0,Electronic Arts,0.52
2008.0,Sega,0.52
2002.0,Sega,0.52
2001.0,Electronic Arts,0.52
2002.0,Sony Computer Entertainment,0.52
2007.0,Ubisoft,0.51
2002.0,Eidos Interactive,0.51
2009.0,Electronic Arts,0.51
2013.0,Namco Bandai Games,0.51
,Activision,0.51
2001.0,Sony Computer Entertainment,0.51
2014.0,Warner Bros. Interactive Entertainment,0.51
2010.0,Square Enix,0.51
2010.0,Ubisoft,0.51
1996.0,Konami Digital Entertainment,0.51
2009.0,Ubisoft,0.51
2002.0,Midas Interactive Entertainment,0.51
2015.0,Activision,0.51
2012.0,Electronic Arts,0.51
2009.0,Namco Bandai Games,0.51
2009.0,Electronic Arts,0.51
2014.0,Square Enix,0.51
2009.0,Konami Digital Entertainment,0.51
2011.0,Activision,0.51
2008.0,Nintendo,0.51
2003.0,Electronic Arts,0.51
2003.0,Konami Digital Entertainment,0.51
2000.0,THQ,0.51
1997.0,Interplay,0.51
2006.0,Electronic Arts,0.51
2008.0,Sega,0.51
2007.0,Nintendo,0.51
2004.0,Tecmo Koei,0.51
2005.0,THQ,0.51
2009.0,Namco Bandai Games,0.51
1999.0,THQ,0.51
1985.0,Nintendo,0.51
1999.0,Konami Digital Entertainment,0.51
2010.0,Take-Two Interactive,0.51
2009.0,Activision,0.51
2010.0,Activision,0.51
2006.0,THQ,0.51
2008.0,Ubisoft,0.51
2003.0,Electronic Arts,0.51
1996.0,Banpresto,0.51
2002.0,THQ,0.51
2006.0,THQ,0.51
2006.0,Namco Bandai Games,0.51
2010.0,Ubisoft,0.51
2008.0,Square Enix,0.51
2007.0,Atari,0.51
2015.0,Warner Bros. Interactive Entertainment,0.51
2007.0,Nintendo,0.51
2007.0,Square Enix,0.51
2006.0,Electronic Arts,0.51
2009.0,Electronic Arts,0.51
2016.0,Microsoft Game Studios,0.51
2010.0,Take-Two Interactive,0.51
2004.0,Crave Entertainment,0.51
2007.0,Take-Two Interactive,0.51
2000.0,SquareSoft,0.51
2006.0,Electronic Arts,0.51
2015.0,Electronic Arts,0.51
2008.0,Rondomedia,0.51
2004.0,Atari,0.51
2012.0,Bethesda Softworks,0.51
2007.0,THQ,0.51
2004.0,Midway Games,0.51
2004.0,Konami Digital Entertainment,0.51
1988.0,Activision,0.51
2005.0,Capcom,0.51
2015.0,Activision,0.51
2014.0,Bethesda Softworks,0.51
2002.0,Infogrames,0.51
2009.0,GSP,0.51
1997.0,Sony Computer Entertainment,0.51
2004.0,THQ,0.5
2012.0,Codemasters,0.5
2008.0,Electronic Arts,0.5
2006.0,Sega,0.5
2003.0,Warner Bros. Interactive Entertainment,0.5
,Bethesda Softworks,0.5
1983.0,Atari,0.5
2011.0,Electronic Arts,0.5
2011.0,Konami Digital Entertainment,0.5
2006.0,Electronic Arts,0.5
2003.0,Take-Two Interactive,0.5
2009.0,Nippon Ichi Software,0.5
2011.0,Capcom,0.5
2005.0,Atari,0.5
2006.0,THQ,0.5
2001.0,THQ,0.5
2001.0,Universal Interactive,0.5
2006.0,Eidos Interactive,0.5
2008.0,Disney Interactive Studios,0.5
1982.0,Activision,0.5
2002.0,Activision,0.5
2008.0,Vivendi Games,0.5
2015.0,Take-Two Interactive,0.5
2014.0,Warner Bros. Interactive Entertainment,0.5
2010.0,505 Games,0.5
2007.0,Electronic Arts,0.5
2012.0,Square Enix,0.5
2011.0,Nippon Ichi Software,0.5
2006.0,Electronic Arts,0.5
2000.0,THQ,0.5
2007.0,Konami Digital Entertainment,0.5
2002.0,Activision,0.5
2001.0,Nintendo,0.5
2011.0,Nintendo,0.5
2004.0,Banpresto,0.5
2010.0,Disney Interactive Studios,0.5
2007.0,Electronic Arts,0.5
2004.0,Activision,0.5
1995.0,Jaleco,0.5
2004.0,Tecmo Koei,0.5
1997.0,ASCII Entertainment,0.5
2013.0,Electronic Arts,0.5
2002.0,LucasArts,0.5
2009.0,Electronic Arts,0.5
2004.0,THQ,0.5
2013.0,Konami Digital Entertainment,0.5
2010.0,Electronic Arts,0.5
2012.0,Take-Two Interactive,0.5
2014.0,Sega,0.5
2008.0,Ubisoft,0.5
2004.0,Capcom,0.5
2011.0,Disney Interactive Studios,0.5
2009.0,Activision,0.5
2004.0,Activision,0.5
2003.0,THQ,0.5
1996.0,Namco Bandai Games,0.5
2008.0,Namco Bandai Games,0.5
2005.0,Activision,0.5
2001.0,Ubisoft,0.5
2008.0,Namco Bandai Games,0.5
1996.0,Sony Computer Entertainment,0.5
2007.0,Eidos Interactive,0.5
2005.0,Activision,0.5
2012.0,Disney Interactive Studios,0.5
2002.0,Infogrames,0.5
2014.0,Bethesda Softworks,0.5
1982.0,Atari,0.5
2007.0,THQ,0.5
1981.0,Atari,0.5
1982.0,Answer Software,0.5
2011.0,Namco Bandai Games,0.5
2007.0,THQ,0.49
2011.0,Namco Bandai Games,0.49
2011.0,Capcom,0.49
2011.0,Sega,0.49
2006.0,Activision,0.49
2004.0,Activision,0.49
2011.0,Sony Computer Entertainment,0.49
1980.0,Activision,0.49
2015.0,Square Enix,0.49
2014.0,Warner Bros. Interactive Entertainment,0.49
2005.0,Atari,0.49
2010.0,Square Enix,0.49
2012.0,Warner Bros. Interactive Entertainment,0.49
2002.0,THQ,0.49
2013.0,Sega,0.49
2003.0,THQ,0.49
2004.0,Electronic Arts,0.49
2008.0,Scholastic Inc.,0.49
2006.0,THQ,0.49
2003.0,Electronic Arts,0.49
2005.0,Square Enix,0.49
2008.0,Electronic Arts,0.49
2006.0,Namco Bandai Games,0.49
1993.0,Nintendo,0.49
2006.0,Vivendi Games,0.49
2009.0,Activision,0.49
2014.0,Nintendo,0.49
1997.0,Electronic Arts,0.49
2008.0,Atari,0.49
2010.0,Activision,0.49
2010.0,Electronic Arts,0.49
2012.0,Bethesda Softworks,0.49
1997.0,Sega,0.49
2013.0,505 Games,0.49
2004.0,Atari,0.49
2009.0,Sony Computer Entertainment,0.49
2003.0,Universal Interactive,0.49
2012.0,Disney Interactive Studios,0.49
2013.0,Warner Bros. Interactive Entertainment,0.49
2003.0,Namco Bandai Games,0.49
2008.0,Atari,0.49
2001.0,Atari,0.49
2009.0,Activision,0.49
2008.0,Sega,0.49
2008.0,City Interactive,0.49
2001.0,Acclaim Entertainment,0.49
2003.0,Midway Games,0.49
2014.0,Codemasters,0.49
2002.0,Namco Bandai Games,0.49
2009.0,XS Games,0.49
1999.0,Fox Interactive,0.49
2008.0,Ubisoft,0.49
2011.0,Ubisoft,0.49
2001.0,Hudson Soft,0.49
2011.0,Nintendo,0.49
2005.0,Namco Bandai Games,0.49
1995.0,THQ,0.49
2007.0,Vivendi Games,0.49
